date,ticker,group,prediction,next_week_return,mom_1w,mom_2w,mom_4w,vol_4w,score
2024-01-05,ABBV,top,0.5413003,0.0111732795213153,0.0462670624394265,0.0464694106653373,0.0861467907904891,0.0217530286145243,3.032423205572849
2024-01-05,LLY,top,0.5368739,0.0393987016670658,0.0611230468220314,0.0844330741430672,0.0342777939202472,0.0438992205689969,1.243054487333089
2024-01-05,IBKR,top,0.5366087,0.0050045234460009,0.0605548688571764,0.0707588576293059,0.0573661857186909,0.0423166978228462,1.462200668675501
2024-01-05,WRB,top,0.53429174,-0.0208446177573452,0.0514705794612377,0.0591084698965644,0.0514912822544482,0.0263792088624714,2.030736577808091
2024-01-05,AMGN,top,0.53394675,0.0115842840814266,0.0520102692226458,0.0663005294545167,0.1258918237349766,0.0163137304625002,5.68049565340369
2024-01-05,SATS,bottom,0.5824472,0.270569543491056,-0.237175583819053,-0.112982432047526,-0.0306748174616889,0.1713698414129034,-0.5637566018162685
2024-01-05,COIN,bottom,0.5693708,-0.1506689024027093,-0.1146504292280212,-0.1225210880069898,0.0501977960404991,0.124886256186432,-0.2767305404832686
2024-01-05,MPWR,bottom,0.55849314,0.0083104743367536,-0.0900316308516706,-0.0692100842095979,-0.0014537417621479,0.0800571722067685,-0.4927347263748956
2024-01-05,ON,bottom,0.5503146,-0.0294583331233654,-0.0937387997783063,-0.0989168548586963,-0.0057788605848881,0.0908785024252066,-0.564004081600464
2024-01-05,AMAT,bottom,0.54736924,0.015100677094977,-0.0806442419902983,-0.0805306943014688,0.0086649868964023,0.0723787254258607,-0.496084375505174
2024-01-12,NOW,top,0.52930033,0.0273321246500657,0.0784134252796369,0.0321164790122272,0.044311438486857,0.0503234740727399,0.9414930025356828
2024-01-12,CRM,top,0.52930033,0.0329129768325466,0.0828687472158897,0.0334041319582183,0.0394875568753558,0.0546439328983364,0.8464639826732206
2024-01-12,APP,top,0.52930033,-0.0136657805642679,0.0944633538825829,0.0466750484710676,0.0440550259805228,0.0640446338919943,0.8562321581034538
2024-01-12,UBER,top,0.52930033,0.0302215162081476,0.0976033128372311,0.0264739495889954,0.021661819259078,0.0671802162993219,0.5691681623513126
2024-01-12,DASH,top,0.52930033,0.021127481375829,0.098301866204187,0.0529881473972182,0.0252042686451261,0.0619247523331038,0.7764473048425631
2024-01-12,ALB,bottom,0.55986834,-0.0866323366119894,-0.0720016987529248,-0.1275607711577704,-0.142866646626088,0.0410950298537191,-3.012545320433989
2024-01-12,TSLA,bottom,0.55667764,-0.0306089678236759,-0.0783191110080252,-0.1190840182174517,-0.1365286020132211,0.0331290778616645,-3.600862147652063
2024-01-12,NEM,bottom,0.5488089,-0.0812965076031662,-0.066931237859952,-0.0906015861226398,-0.0790311918720924,0.0394130841788988,-2.02672914577483
2024-01-12,BA,bottom,0.5478734,-0.012310485591869,-0.1257028235010353,-0.164812422735771,-0.1762212661348406,0.0563952804498328,-2.8797967421868065
2024-01-12,CVS,bottom,0.54071677,-0.034939200793846,-0.0596904758823301,-0.0303950468896848,0.0286174512211931,0.0505488806579975,-0.1332286823540962
2024-01-19,CDNS,top,0.53444517,-0.004826465363898,0.0880447472939944,0.156028676692709,0.0591690482591968,0.0728900478010481,1.2878752573561154
2024-01-19,WDC,top,0.5224278,0.0631731410987033,0.095181183495139,0.0943057674517049,0.0400683465971754,0.0593189228340402,1.1336816121906577
2024-01-19,QCOM,top,0.521309,-0.0081600473856103,0.0838800701842135,0.1113873336005397,0.0590285088372608,0.0570015259517615,1.395872828389381
2024-01-19,FAST,top,0.5164413,-0.0135565612079038,0.0916247982973834,0.118748008630265,0.0612182412442998,0.0574410636326353,1.4695328437194086
2024-01-19,KLAC,top,0.51591337,-0.0222191067315699,0.0934340725681439,0.126178253855405,0.0520723715245774,0.0654642781772917,1.25947358421677
2024-01-19,NEM,bottom,0.56081486,-0.0106998906944663,-0.0812965076031662,-0.1427864695755473,-0.1778412336349091,0.0316555350611183,-4.66110424295711
2024-01-19,HUM,bottom,0.55854845,-0.10036586061295,-0.0847484554938763,-0.1238134719008814,-0.1122712550548166,0.0443037736448135,-2.482432260784281
2024-01-19,FSLR,bottom,0.55654716,0.0130893892960304,-0.090501147167233,-0.1255468182493183,-0.1436117219810831,0.0416671874196443,-3.054314733167399
2024-01-19,AES,bottom,0.5509527,0.015393871033676,-0.0840563647822792,-0.101595899654021,-0.1157070082687264,0.038799389789526,-2.7029613460758237
2024-01-19,APA,bottom,0.5499852,0.057293434383024,-0.0590194652368119,-0.10834277245814,-0.148512006409461,0.0254852970585258,-4.634018034589356
2024-01-26,PSX,top,0.52930033,0.0374412768434231,0.086218841716305,0.0553170630761534,0.0531770902332999,0.051686266182972,1.1668621207262535
2024-01-26,SMCI,top,0.52930033,0.2224612492254349,0.1199688812383494,0.3963658595167796,0.668015194642354,0.091135740014356,5.227240238845415
2024-01-26,UAL,top,0.5287775,-0.0277320875754097,0.0960844814930186,0.0696329950418521,0.031265171304045,0.0629116158774806,0.884588971207486
2024-01-26,COF,top,0.52435935,-0.0161478502800621,0.0839194536670566,0.086296096075479,0.0579621606098403,0.0500153055612255,1.429778768353239
2024-01-26,HAL,top,0.5242369,-0.0735411498104413,0.1047983281190876,0.0884571475598177,0.0381743224371358,0.0644640064652089,1.031286234478189
2024-01-26,SATS,bottom,0.8186502,-0.0317689907536975,-0.099479825850886,-0.1376089139454385,-0.1641520436602123,0.2146392637725321,-0.6671097714839002
2024-01-26,HUM,bottom,0.58222204,0.0488329474460431,-0.10036586061295,-0.1766084644355652,-0.2109607790424548,0.0455329397610161,-3.9124391702462433
2024-01-26,GILD,bottom,0.5441371,-0.0321931174089904,-0.0890136271374283,-0.0794165849007613,-0.0183928702989352,0.0581796908819781,-0.8720728486721957
2024-01-26,PYPL,bottom,0.5432415,0.010359280730865,-0.0613794284045536,0.0127868892654823,0.0060251106437585,0.0595393043167295,-0.0910014568675033
2024-01-26,NOC,bottom,0.54248685,0.0196822461549164,-0.0691209753383249,-0.0896316782959114,-0.064467912477486,0.0401371039032826,-1.812944961708096
2024-02-02,SMCI,top,0.52930033,0.2771767805424712,0.2224612492254349,0.3691185576522455,0.984150979121541,0.0575310397224401,11.231851964133265
2024-02-02,GM,top,0.5180629,-0.0089949415366923,0.1060259823895488,0.0957474032733762,0.0811334320390779,0.0578643624531181,1.561237450901929
2024-02-02,HCA,top,0.5128041,-0.0100189985574816,0.0916982052617829,0.0752340316683604,0.1217375328958025,0.0446922373789209,2.2722378464770023
2024-02-02,SYK,top,0.5060617,-0.0002629760358303,0.0985675076843979,0.0857007802941618,0.1581958485609018,0.0502338073731991,2.4739169636486125
2024-02-02,VST,top,0.50191736,-0.0296296812347413,0.0924475075148953,0.109036649290507,0.1544442103138203,0.0371528545677904,3.4473224384280656
2024-02-02,TER,bottom,0.5467161,0.0616375464758245,-0.0861938002381016,-0.1135945823137623,-0.0622750003389156,0.0555076037209557,-1.4827942474373128
2024-02-02,GOOG,bottom,0.5419019,0.0465375994299943,-0.0666494343288376,-0.0299385708322438,0.0447628129215809,0.0534105755687816,0.0013071873102891
2024-02-02,GEN,bottom,0.5339229,0.0056522408993398,-0.1068573004551689,-0.0958261925197538,-0.0522320309305368,0.0639200709961397,-1.1908036358913932
2024-02-02,AFL,bottom,0.5198586,0.0183546752679277,-0.0995193216081132,-0.0894866601452151,-0.0713248696813788,0.0555143100913234,-1.4818541679389452
2024-02-02,HAL,bottom,0.5155122,-0.0074776692949313,-0.0735411498104413,0.0235501887605567,-0.0333611308206078,0.0778244905688034,-0.3121449824910766
2024-02-09,WSM,top,0.52930033,0.0277740400006976,0.0980832981931827,0.0548548788915652,0.0833751297724036,0.0569189911346121,1.363768222568656
2024-02-09,SMCI,top,0.52930033,0.0851423288302155,0.2771767805424712,0.5612991226236685,1.1801447913251928,0.0681980012966726,11.91685661521464
2024-02-09,EMR,top,0.5180467,0.0336936481772209,0.0981058886147354,0.0856300732747212,0.0878042814663111,0.0509493952815533,1.7475689956068077
2024-02-09,GEHC,top,0.5134636,0.0575363640780191,0.1005275720536433,0.1119617276976274,0.0678745897390216,0.0573165972889676,1.5262368675122753
2024-02-09,GNRC,top,0.5113193,-0.0758805815533016,0.0927329458331378,0.1065480945206727,0.0276113656850962,0.0625677792982507,1.0263121030550506
2024-02-09,LITE,bottom,0.5544216,-0.0086645026874979,-0.1111012351635932,-0.0916410093135347,-0.0097632923951866,0.0759556507736825,-0.7178190636594168
2024-02-09,FOX,bottom,0.54021806,0.0182149677579588,-0.0713801737811209,-0.0770006596853666,-0.0452174398150986,0.0443712947601777,-1.3488465513061154
2024-02-09,TTWO,bottom,0.53882533,-0.0098766944879435,-0.0723951876520396,-0.0745563998628632,-0.0418727691758856,0.0432922231065444,-1.331628986496774
2024-02-09,PSKY,bottom,0.5384868,-0.069767468663572,-0.1060291424441468,-0.0652174818657375,-0.0322580765091945,0.0685206494429394,-0.8291980878213981
2024-02-09,MRNA,bottom,0.5356931,0.0109827141545904,-0.1034871419270833,-0.1414398805794774,-0.1749881436541223,0.0516328698440259,-2.911562123664301
2024-02-16,SW,top,0.52279305,-0.0132371700744061,0.1190411667583681,0.1730662320408618,0.1436827958972615,0.110821198487246,1.3303994450576624
2024-02-16,TPR,top,0.5043649,0.057503742346904,0.0930951376726121,0.1474633342808753,0.2530023029838708,0.027757323958599,6.797464810049304
2024-02-16,VTRS,top,0.5026782,0.035987743175833,0.1181505419315307,0.1021095807015668,0.1456140200280578,0.0611480195801101,2.0746792056615355
2024-02-16,LDOS,top,0.5015998,0.0180085303598054,0.0907248353891263,0.1162895199717557,0.1269566931772476,0.0416749516709123,2.788995917357364
2024-02-16,DVA,top,0.49971753,0.024873186754742,0.1125068318012274,0.0990019083433992,0.1666666545287729,0.0525026498834427,2.576586282781792
2024-02-16,WST,bottom,0.58641315,0.0148877385893895,-0.116175483080093,-0.0497876095718985,0.056910396284747,0.0893464629289577,-0.1086256630732471
2024-02-16,GNRC,bottom,0.5493589,-0.038284429659818,-0.0758805815533016,0.0098157344208669,0.0039376740769931,0.0702800138878996,-0.145816381369997
2024-02-16,MGM,bottom,0.54476607,0.0009403129916891,-0.0898588064209334,-0.0521390395921878,-0.0106976531272711,0.0600227360339075,-0.6480460187890471
2024-02-16,MU,bottom,0.5436542,0.081761032449984,-0.0708273232051588,-0.0807124826116229,-0.0915324513991805,0.0332544879394229,-2.5227620126242183
2024-02-16,NOW,bottom,0.5423204,0.0078039231643178,-0.0589711269447593,-0.0208626303688582,0.0212117956131823,0.0445224005027362,-0.1668918885832137
2024-02-23,EQT,top,0.5356245,0.0,0.0665706099114065,0.0830271038228531,0.0362409798731639,0.0418773725567686,1.3422170001117495
2024-02-23,DELL,top,0.5302781,0.3789708216623662,0.0729130229510044,0.0481436907219599,0.0727856190595992,0.0413404630974572,1.5786146304094375
2024-02-23,SMCI,top,0.52930033,0.0528714445105946,0.0705696194116289,0.1617204099832125,0.8137930568407983,0.10193848472162,4.601465580154827
2024-02-23,NVDA,top,0.52930033,0.0439244309906512,0.08543925350176,0.0926620426079725,0.2914255915484625,0.0400555346295411,4.746525255244823
2024-02-23,EME,top,0.5271863,0.1863784525062384,0.0664241122075699,0.1002243697529454,0.202979188238644,0.0145801101854872,9.866528633409748
2024-02-23,PLTR,bottom,0.5709005,0.0853287353248535,-0.0601473481416112,-0.0578342861340679,0.404892891585956,0.2229304715246944,0.7759777807099918
2024-02-23,PSKY,bottom,0.5668967,-0.023193585366274,-0.0658332779236782,-0.1310077254326899,-0.1876812133407495,0.065640416607978,-2.225565145979948
2024-02-23,TSLA,bottom,0.5351968,0.0555815914002015,-0.0399099567358568,-0.0082657748771777,0.0475852726914223,0.0348452815184291,0.3814796148760778
2024-02-23,FSLR,bottom,0.5344484,0.1060956240945132,-0.0897566360133287,-0.05683168719704,-0.0334167785985138,0.0718968286026884,-0.7182152834313015
2024-02-23,BKNG,bottom,0.52930033,-0.0017769659459195,-0.0567363155138466,-0.067112320891722,-0.003875471295224,0.0466697804104442,-0.7145360684745727
2024-03-01,HOOD,top,0.52930033,0.0253317296879735,0.1450276552388203,0.1842857088361467,0.518315000720496,0.081860860221464,4.190399455677176
2024-03-01,CVNA,top,0.52930033,0.0282064126459606,0.1983243544962787,0.5807926792702385,0.9093210040915152,0.1396092289582579,4.785390211593229
2024-03-01,FIX,top,0.5060766,-0.0132383126060156,0.1267467074380934,0.2653117456934815,0.3594620419498913,0.0510850931666031,5.561656110383921
2024-03-01,ERIE,top,0.49973762,0.0286428582206232,0.1567336630111395,0.1236208946814398,0.1637929128498736,0.0803075536557284,1.869593720948713
2024-03-01,COIN,top,0.49904656,0.2471205218880974,0.2397277356859213,0.1412013036359434,0.5924005752098169,0.1596218741576963,2.419870339433101
2024-03-01,VTRS,bottom,0.56178546,-0.016640911054966,-0.0694751518602635,-0.0359876626066797,0.0624472329556895,0.0796892848140076,0.0818692301731391
2024-03-01,PODD,bottom,0.55599177,0.0610930359698116,-0.0812116940916489,-0.1139207116518565,-0.1276672700082851,0.0346532573788468,-3.287524564174256
2024-03-01,CBOE,bottom,0.5416276,-0.0017643989080697,-0.0486971757933084,0.0046030656523996,0.026093375771393,0.0432938830533129,0.1080376332533993
2024-03-01,IFF,bottom,0.5371535,0.0378231476812724,-0.0571571296699521,-0.0654023064092124,-0.0663220934812529,0.0302535623184612,-2.115506704737772
2024-03-01,ALGN,bottom,0.534744,0.0415985469234831,-0.0532378025032734,-0.0283705656629051,0.0953268216537763,0.0567367564883681,0.5015184255490637
2024-03-08,NEM,top,0.5347966,-0.0008849050997276,0.0700537127403728,0.0926315788132936,0.0423151604704923,0.0557752116924245,1.1267571883910112
2024-03-08,D,top,0.52930033,-0.0033332115220027,0.0716676181535471,0.0169755825328272,0.0888691147456914,0.0525431717064041,1.2130871619886578
2024-03-08,SBAC,top,0.52930033,-0.0324429122700878,0.0739836051872688,0.0504321961516052,0.0287423621851543,0.0546822288691054,0.808611878157704
2024-03-08,RMD,top,0.52930033,0.0085439652665062,0.0792050331977591,0.0239079163508242,0.0206359525160213,0.0566965715844026,0.5868551018660982
2024-03-08,EW,top,0.52930033,0.0018449985898787,0.0812015732201631,0.0501481836449393,0.083872451173357,0.0453397795441989,1.61138535570956
2024-03-08,PANW,bottom,0.6918231,0.0069949727683449,-0.0734126393436782,-0.0066999331964807,-0.2565666841480815,0.1258131209101896,-1.1513958899099006
2024-03-08,WDAY,bottom,0.55943733,0.0149439375756676,-0.0945464676417195,-0.1358702657746983,-0.1330644015055698,0.0465642801410758,-2.7044791783351574
2024-03-08,AVGO,bottom,0.5592699,-0.0559475977784794,-0.0646455713758378,0.009526491303976,0.0196970012633068,0.0654303822601065,-0.0033979086439246
2024-03-08,ALB,bottom,0.5435556,0.0354909298001708,-0.1713586137730828,-0.0192292249944439,0.0220245511863776,0.1483422840662628,-0.1955521962111755
2024-03-08,AAPL,bottom,0.5425913,0.011070115027429,-0.0497048853583234,-0.0645955077507116,-0.0959492794655949,0.0221639562507818,-3.471722108102919
2024-03-15,PYPL,top,0.5321198,0.0305489362668056,0.0650736703600145,0.0381565710955416,0.062732487070992,0.0383429539343944,1.4522283857644145
2024-03-15,HOOD,top,0.52930033,0.0082644419660002,0.0676470363841339,0.0946923825119829,0.2964285441807341,0.0544383427413182,3.486563481085206
2024-03-15,VRT,top,0.5284973,0.1128347378661149,0.0690498633100777,0.0508712458301456,0.1777036536521881,0.0666437638397018,1.766804364230475
2024-03-15,EG,top,0.5278368,-0.0177694788923563,0.0684526407860921,0.062040463380476,0.0679588425084347,0.0348228686373563,1.8979565829445637
2024-03-15,WST,top,0.5222047,0.0162532124807259,0.0798717201625349,0.0805641086694171,0.0706256585847457,0.0442743258994625,1.700451880591134
2024-03-15,ADBE,bottom,0.5574595,0.0143361850324805,-0.1073610374018311,-0.1374424224114365,-0.0991475219553402,0.061805159174833,-1.813721128870194
2024-03-15,AMD,bottom,0.55065596,-0.0597194797859774,-0.0787405462130003,-0.0571456862708925,0.0988669863930244,0.0930343850822314,0.1776108583101635
2024-03-15,COHR,bottom,0.5446868,0.077263462307888,-0.0798622336372427,-0.0742083316304329,-0.0160750649622746,0.0651494799765799,-0.7091624134678837
2024-03-15,BA,bottom,0.54043126,0.0346244856543305,-0.0804071050036666,-0.0873500061035156,-0.1047623751743265,0.0360422500363358,-2.619305945915835
2024-03-15,EQT,bottom,0.5392531,0.027819240416967,-0.1090083883651308,-0.0967304137566773,-0.0365992064860355,0.0737090029607437,-0.9364766122069113
2024-03-22,WSM,top,0.5294602,0.0156735236880942,0.1017019083378287,0.3309066904088571,0.3795947281327696,0.092370535142908,3.346036144145077
2024-03-22,TFC,top,0.52930033,0.0342265549640479,0.081181960013833,0.0066776024829293,0.0695232554290372,0.0677450494298534,0.7812110228759331
2024-03-22,CDNS,top,0.52930033,-0.0355084334195952,0.0814233601198943,0.0458197791678471,0.0632886091402322,0.0534046236746,1.152702441559788
2024-03-22,AES,top,0.52930033,0.1040640432576482,0.0819452891778826,-0.0006153204805128,0.0150000390667754,0.0731342229014841,0.3236803817348905
2024-03-22,AVGO,top,0.52930033,-0.0207319125673378,0.1001490335788455,0.0385983379517933,0.048492535986615,0.0871039344157374,0.640516697656414
2024-03-22,EPAM,bottom,0.5574955,0.01971787974844,-0.0939141689200806,-0.1246929131652577,-0.1026507015301866,0.0505887175440994,-2.121104334611487
2024-03-22,ACN,bottom,0.54110456,0.0269925714738377,-0.0990390102189948,-0.1075443443322987,-0.1055337240584568,0.0490918868003906,-2.13120443617309
2024-03-22,ERIE,bottom,0.5405459,0.0033983782240958,-0.0397803508668155,-0.0376561348317271,0.1450600735205081,0.0846785976358461,0.6284266032120128
2024-03-22,ABT,bottom,0.53847396,0.0279461045187081,-0.0426009593015844,-0.0858961513557365,-0.0744180385048649,0.0310236983636063,-2.2972223828988976
2024-03-22,CTSH,bottom,0.5366105,0.0193324585892487,-0.045532888289932,-0.063436358519882,-0.0992232861390622,0.0136370913415802,-5.659795538240799
2024-03-29,MU,top,0.5970819,0.0482653463018476,0.0707176446682824,0.2654561942544151,0.2401869343185572,0.0950328363180133,2.248160179460167
2024-03-29,WDC,top,0.53916776,0.0713659138841076,0.0672504970530369,0.1413279435243324,0.0612753160503316,0.0612997656660799,1.4085744392482562
2024-03-29,MRK,top,0.5355627,-0.030011498414919,0.065401737501201,0.0858296212446985,0.0458963095136155,0.0404918572354883,1.521915793900833
2024-03-29,EL,top,0.52930033,-0.0630554608060428,0.0766168897552974,0.0293823401732145,0.0357454396496614,0.0497976367404585,0.8419396703369512
2024-03-29,DOC,top,0.51915526,-0.0063999461811862,0.0689849888685123,0.0875869975254641,0.096491073022122,0.0407050862413915,2.1644025703054357
2024-03-29,NVDA,bottom,0.5534535,-0.0259861434945678,-0.0417120721106998,0.0286781957674795,0.0982176093192319,0.054061710430908,0.911526770017706
2024-03-29,ANET,bottom,0.5451199,0.0262776564883528,-0.0536518560178297,0.0441075847600893,0.0077848781121057,0.073845139814543,0.0864741522776337
2024-03-29,ORLY,bottom,0.5364939,-0.0100276714910652,-0.0331040881753665,0.0141037707480584,0.0400110408150635,0.0354451965479263,0.4955897197846187
2024-03-29,CCL,bottom,0.534125,-0.0746634280267671,-0.04332552955943,0.0049200431125406,0.0212500344310964,0.040257796553039,0.0851365666831895
2024-03-29,UPS,bottom,0.52802503,0.0183676879625351,-0.0488895591800023,-0.0309054362203992,0.0038497986944834,0.0380404431912857,-0.4489891024336899
2024-04-05,VLO,top,0.52930033,-0.053710716162284,0.0744038752938269,0.081054092470437,0.2264427855234669,0.0394666655463898,3.852192077771308
2024-04-05,META,top,0.52930033,-0.0292790756208516,0.0860002215846618,0.034852171899758,0.0422767887018018,0.0674910820114759,0.7219013039246241
2024-04-05,APP,top,0.5288992,0.0103616758453333,0.0805402607617227,0.0500490614067155,0.179359828578014,0.073069875412539,1.6509893474912818
2024-04-05,VST,top,0.5287132,-0.0742067975568614,0.0815505490817478,0.0903169096250047,0.2496299683617979,0.0557346468661966,3.0128276317010885
2024-04-05,NRG,top,0.522552,0.0159406625303588,0.0750481443062462,0.0833704233271295,0.1982545809442479,0.0281250051402359,4.929956456700536
2024-04-05,HOOD,bottom,0.59313554,-0.0233695822875311,-0.0859413618659307,0.0054645019474761,0.082352918737075,0.0816633021352334,0.3134356968265208
2024-04-05,UAL,bottom,0.5572778,-0.0321833626729695,-0.0979532651792164,-0.0705832259055946,-0.0025404298450292,0.0703147486640504,-0.5969748742637673
2024-04-05,CCL,bottom,0.54696447,-0.0502645531143104,-0.0746634280267671,-0.1147541250282152,-0.0763591898214044,0.0537302232621059,-1.6261964509841342
2024-04-05,RL,bottom,0.54131114,-0.0678105089483224,-0.0842032228594382,-0.0796479779691918,-0.0191556611118369,0.0552415018942935,-0.9091344975542068
2024-04-05,CHTR,bottom,0.5391201,-0.0261317824575429,-0.079620184632237,-0.0795251733783809,-0.0574036528824959,0.045298912470428,-1.5084814074746484
2024-04-12,AAPL,top,0.5464666,-0.0654206324751781,0.0411016107340136,0.0295662319710787,0.0227668023959402,0.0238087077621161,1.1909298160067658
2024-04-12,COST,top,0.541126,-0.0298095396712289,0.0246454846814005,-0.0018018192790951,0.007827623328116,0.021786072792108,0.3793445674549408
2024-04-12,GOOGL,top,0.54033124,-0.0230775458289196,0.034295217615663,0.0450541254381762,0.1172264717113051,0.0298246127108363,2.639583602084003
2024-04-12,GOOG,top,0.5401553,-0.021797937749004,0.0341041687070151,0.0455144426928924,0.1197157395164771,0.0288510416450784,2.774789152402248
2024-04-12,MRNA,top,0.53626776,-0.0354764670838138,0.0219673619417344,-0.0133258089478137,0.0124217711553342,0.0256702953726766,0.2563655241869932
2024-04-12,VST,bottom,0.56811845,-0.0585029690218527,-0.0742067975568614,0.0012921464385262,0.136790268794215,0.0878108953659348,0.6135919625520643
2024-04-12,DELL,bottom,0.5635791,-0.0245414419860841,-0.1127184563254268,0.0319867794505157,0.1005608572940619,0.1134532697552992,0.3287687910489085
2024-04-12,CVS,bottom,0.55006623,0.0260040525464242,-0.0796460380204949,-0.1394182623808353,-0.1131781778540512,0.0508407702600157,-2.244641662498096
2024-04-12,DECK,bottom,0.5461831,-0.0171789116964725,-0.0744638422931832,-0.1348086468440198,-0.1048911782327887,0.0504299839852016,-2.133009811754582
2024-04-12,FAST,bottom,0.5423708,-0.0408798568424633,-0.0806475059608317,-0.0867255575118011,-0.0610424420136186,0.0500451536005336,-1.4491607709771324
2024-04-19,PM,top,0.5406374,0.0133305422542582,0.0553741476880529,0.0479434944589078,0.0318000510086933,0.0339289791444459,1.2153730267391756
2024-04-19,PGR,top,0.5352541,-0.0310214979473555,0.052918200093508,0.0174881703934872,0.0442015610086892,0.0359401837344428,1.052460551271904
2024-04-19,AXP,top,0.534459,0.0199100439616048,0.0588450816612715,0.0385686771806303,0.0256496997040962,0.0369592738564233,0.9758547746672394
2024-04-19,WFC,top,0.53340614,-0.0072906660594859,0.0687087623106403,0.0513936325600159,0.0563626317469161,0.0385784750722576,1.482508242542355
2024-04-19,ELV,top,0.53225744,0.0109895105049049,0.0682023205008248,0.0474424801869102,0.0341927915869932,0.0418271793430098,1.0725644952605693
2024-04-19,JBL,bottom,0.5611656,-0.0040421775271882,-0.114268880821473,-0.1546237256271366,-0.0948242758442848,0.0728349153983965,-1.5994127248571908
2024-04-19,VRT,bottom,0.54292035,0.2463670654723571,-0.1058528337376178,-0.1210450289576284,-0.090787740597873,0.0623952072379106,-1.64617336721689
2024-04-19,AMD,bottom,0.53848946,0.0733769404775073,-0.1019108250493098,-0.1395376072925588,-0.1837461487800358,0.0438822642600365,-3.504060652186152
2024-04-19,MU,bottom,0.53691876,0.0755830884437065,-0.1285504771343122,-0.1360253069760238,-0.0302780854249308,0.0891571967636773,-0.9148475774825672
2024-04-19,PLD,bottom,0.536299,0.0055077679951829,-0.1303361468887353,-0.1703543991562719,-0.1953817683416103,0.0589411725082066,-2.961737138115405
2024-04-26,GL,top,0.7510841,0.0237622720778973,0.1350015553898593,0.2819429447900743,-0.3476472541794912,0.2769023962886704,-0.2246927586499624
2024-04-26,CARR,top,0.52930033,0.0294812917793623,0.1302072880540321,0.0643913486687475,0.0407707212801533,0.0828971857524022,0.7921259287951753
2024-04-26,MPWR,top,0.5280217,0.0442832805652484,0.1448977853554802,0.0288652634577852,-0.0002803019027138,0.1039340775252649,0.3604490571656002
2024-04-26,MCHP,top,0.5233324,-0.0239315173088711,0.1459351571284419,0.0929471592189181,0.0433619929213813,0.0890062588650623,0.8838007189967714
2024-04-26,NVDA,top,0.5194127,0.0120132761188043,0.1513781784168046,-0.0051139199087273,-0.0290073165444201,0.1183921934597088,0.120158138885107
2024-04-26,META,bottom,0.5648223,0.0195582646863206,-0.0785333292117875,-0.1340299866970674,-0.0870916937198844,0.0738589339121047,-1.3448207464648338
2024-04-26,NUE,bottom,0.54705,-0.0085508759300333,-0.0832985135762495,-0.0982368528877113,-0.1135927297088492,0.0412326175660192,-2.490215464132794
2024-04-26,BG,bottom,0.5435213,-0.0153801670987295,-0.0619978548874778,-0.0100221019798921,0.0020485287375147,0.0563641108234045,-0.2547093541893608
2024-04-26,ODFL,bottom,0.53953934,0.0144721832167939,-0.1387971984752803,-0.1750556096573807,-0.1682093986625076,0.0693568045894682,-2.36666260267967
